רשת,H3423,Vqc,make obtained
רשת,H7568,Ncfsc,net
רשת,H7568,Ncfsa,net
אדע,H3045,Vqi1cs,make known
אדע,H3045,Vqw1cs,make known
אירש,H3423,Vqi1cs,make obtained
עגלה,H5697,Ncfsa,cow
עגלה,H5699,Ncfsa,cart
עגלה,H5698,Np,Eglah.
משלשת,H8027,VPsfsa,three
עז,H5795,Ncfsa,goat
עז,H5794,Ncmsa,prevalent
עז,H5794,Aamsa,prevalent
עז,H5794,Aamsc,prevalent
עז,H5797,Ncmsc,prevalence
עז,H5797,Ncmsa,prevalence
משלש,H8027,VPsmsa,three
תר,H8449,Ncbsa,turtledove
תר,H8447,Ncmsc,exploring
תר,H3384,Vhi3fs,director
גוזל,H1469,Ncmsa,chick
גוזל,H1497,Vqrmsa,rob
יבתר,H1334,Vpw3ms,part
בתר,H1335,Ncmsc,part
בתר,H1334,Vqp3ms,part
בתר,H1336,Ncmpa,Bether.
בתר,H870,Ncmsc,after
צפר,H6833,Ncbsa,bird
צפר,H6834,Np,Zippor.
צפר,H6691,Np,Zophar.
עיט,H5861,Ncmsa,raptor
עיט,H5861,Ncmsc,raptor
פגרים,H6297,Ncmpa,lifeless
שמש,H8121,Ncbsa,sun
שמש,H8121,Ncbsc,sun
שמש,H5885,Np,Enshemesh.
שמש,H1053,Np,Beth-shemesh.
שמש,H5905,Np,Irshemesh.
שמש,H8122,ANcbsd,sun.
נפלה,H5307,Vqp3fs,fall
נפלה,H5307,Vqq3fs,fall
נפלה,H5307,Vqh1cp,fall
אימה,H367,Ncfsa,terror
אימה,H366,Aafsa,terrible
חשכה,H2825,Ncfsa,darkness
חשכה,H2821,Vqq3fs,dark
נפלת,H5307,Vqrfsa,fall
נפלת,H5307,Vqp2ms,fall
נפלת,H5307,Vqq2ms,fall
תדע,H3045,Vqi2ms,make known
תדע,H3045,Vqw2ms,make known
תדע,H3045,Vqj2ms,make known
גר,H1616,Ncmsa,sojourner
גר,H1616,Ncmsc,sojourner
גר,H1481,Vqp3ms,sojourn
גר,H1481,Vqrmsa,sojourn
גר,H1481,Vqq3ms,sojourn
גר,H1615,Ncmsa,chalk(-stone).
ענו,H6031,Vpp3cp,make humble
ענו,H6031,Vpq3cp,make humble
ענו,H6031,Vpv2mp,make humble
ענו,H6035,Aamsa,humble
ענו,H6030,Vqv2mp,making answered
ענו,H6030,Vqq3cp,making answered
ענו,H6030,Vqp3cp,making answered
ענו,H6030,Vpv2mp,making answered
ענו,H6042,Np,Unni.
ענו,H6032,AVqp3mp,answer
יעבדו,H5647,Vqi3mp,serve
יעבדו,H5647,Vqj3mp,serve
יעבדו,H5647,Vhw3mp,serve
יעבדו,H5647,Vqw3mp,serve
תבוא,H935,Vqi2ms,they came
תבוא,H935,Vqi3fs,they came
תבוא,H935,Vqw3fs,they came
תבוא,H935,Vqj3fs,they came
תבוא,H935,Vqj2ms,they came
אבתי,H1,Ncmpc,father
שלום,H7965,Ncmsa,completeness
שלום,H7965,Ncmsc,completeness
שלום,H7967,Np,Shallum.
שלום,H7966,Ncmsa,completer
תקבר,H6912,VNi2ms,bury
תקבר,H6912,VNw3fs,bury
תקבר,H6912,Vqj2ms,bury
תקבר,H6912,Vqv2ms,bury
תקבר,H6912,Vqi2ms,bury
תקבר,H6912,Vpi3fs,bury
שיבה,H7872,Ncfsa,grey
טובה,H2896,Aafsa,good
טובה,H2896,Aafsc,good
ישובו,H7725,Vqi3mp,make returned
ישובו,H7725,Vqw3mp,make returned
ישובו,H7725,Vqj3mp,make returned
עון,H5771,Ncbsc,perverseness
עון,H5771,Ncbsa,perverseness
באה,H935,Vqp3fs,they came
באה,H935,Vqrfsa,they came
באה,H935,Vqc,they came
באה,H935,Vqq3fs,they came
באה,H872,Ncfsa,
עלטה,H5939,Ncfsa,dusk
תנור,H8574,Ncmsc,oven
תנור,H8574,Ncmsa,oven
עשן,H6227,Ncmsa,smoke
עשן,H6227,Ncmsc,smoke
עשן,H6225,Vqp3ms,smoke
עשן,H6226,Aamsa,smoky
עשן,H6228,Np,Ashan.
עשן,H3565,Np,Chorashan.
לפיד,H3940,Ncmsc,lamp
לפיד,H3940,Ncmsa,lamp
אש,H784,Ncbsa,fire
אש,H784,Ncbsc,fire
אש,H801,Ncmpc,firing
אש,H786,Ta,are there
גזרים,H1506,Ncmpa,cuttings
כרת,H3772,Vqp3ms,make cut off
כרת,H3772,Vqrmsa,make cut off
כרת,H3772,Vqc,make cut off
כרת,H3772,Vqq2ms,make cut off
כרת,H3772,Vqv2ms,make cut off
כרת,H3772,VPp3ms,make cut off
כרת,H3772,Vqa,make cut off
כרת,H3741,Ncfpc,excavatings
קיני,H7017,Ngmsa,Kenite.
קנזי,H7074,Ngmsa,Kenezite
קדמני,H6935,Ngmsa,Kadmonites.
קדמני,H6931,Aamsa,before
חתי,H2850,Ngmsa,Hittite
שפחה,H8198,Ncfsa,maid
מצרית,H4713,Ngfsa,Egyptian
מצרית,H4713,Ngfpa,Egyptian
הגר,H1904,Np,Hagar.
הגר,H5064,Vhv2ms,fall
עצר,H6113,Vqp3ms,restrain
עצר,H6113,Vqa,restrain
עצר,H6113,Vqq3ms,restrain
עצר,H6113,Vqc,restrain
עצר,H6113,Vqsmsa,restrain
עצר,H6114,Ncmsa,restraining
עצר,H6115,Ncmsc,restraining
עצר,H6115,Ncmsa,restraining
אולי,H194,D,if so be
אולי,H193,Ncmpc,mighty
אולי,H195,Np,Ulai.
אולי,H196,Aamsa,foolish.
אבנה,H1129,VNi1cs,build
אבנה,H1129,Vqi1cs,build
אבנה,H1129,Vqw1cs,build
אבנה,H1129,Vqh1cs,build
אבנה,H71,Np,Abana.
הרתה,H2029,Vqp3fs,conceive
תקל,H7043,Vqw3fs,be swift
תקל,H8625,ANxxxa,Tekel
גברת,H1404,Ncfsc,mistress
גברת,H1404,Ncfsa,mistress
גברת,H1369,Ncfsc,mastery
חיק,H2436,Ncmsc,bosom
חיק,H2436,Ncmsa,bosom
אקל,H7043,Vqw1cs,be swift
ישפט,H8199,Vqj3ms,judges
ישפט,H8199,Vqw3ms,judges
ישפט,H8199,Vqi3ms,judges
עשי,H6213,Vqv2fs,do
עשי,H6213,Vqrmpc,do
עשי,H6213,Vqrmsc,do
תענ,H6031,Vpw3fs,make humble
תענ,H6031,Vpj2ms,make humble
תענ,H6031,Vhi2ms,make humble
תענ,H6031,Vpi2ms,make humble
תענ,H6030,Vqi3fs,making answered
תענ,H6030,Vqi2ms,making answered
תענ,H6030,Vqi2mp,making answered
תענ,H6030,Vqw2ms,making answered
תברח,H1272,Vqw3fs,bolt
ימצא,H4672,Vqw3ms,make found
ימצא,H4672,VNi3ms,make found
ימצא,H4672,VNw3ms,make found
ימצא,H4672,Vqi3ms,make found
ימצא,H4672,Vqw3mp,make found
ימצא,H4672,Vhi3ms,make found
ימצא,H4672,Vqi3mp,make found
מלאך,H4397,Ncmsc,working
מלאך,H4397,Ncmsa,working
שור,H7793,Np,Shur.
שור,H7794,Ncmsa,ox
שור,H7794,Ncmsc,ox
שור,H7791,Ncmsa,terrace
שור,H7891,Vqc,be made sung
שור,H7789,Vqv2ms,behold
שור,H7790,Ncmpc,enemy.
שור,H5493,Vqc,make removed
אנה,H575,Ti,where?
אנה,H575,D,where?
אנה,H579,Vpp3ms,occasion
אנה,H577,Tj,please
אנה,H576,APp1cs,I
אנה,H576,Pp1cs,I
תלכי,H3212,Vqi2fs,went
תלכי,H3212,Vqj2fs,went
תלכי,H3212,Vqw2fs,went
ברחת,H1272,Vqrfsa,bolt
שובי,H7725,Vqv2fs,make returned
שובי,H7725,Vqsmpc,make returned
שובי,H7617,Vqrmpc,capture
התעני,H6031,Vtv2fs,make humble
יספר,H5608,VNi3ms,account
יספר,H5608,Vpw3ms,account
יספר,H5608,Vqw3ms,account
יספר,H5608,VPi3ms,account
יספר,H5608,Vpi3ms,account
יספר,H5608,Vqi3ms,account
יספר,H5608,Vpj3ms,account
הרה,H2030,Aafsa,having had conception
הרה,H2029,VPp3ms,conceive
הרה,H2029,Vqa,conceive
הרה,H2029,Vqq3ms,conceive
ילדת,H3205,Vqrfsa,make born
ילדת,H3205,Vqp2fs,make born
ילדת,H3205,Vqq2fs,make born
ילדת,H3205,Vqp3fs,make born
ילדת,H3205,Vqrfsc,make born
ישמעאל,H3458,Np,Ishmael.
שמע,H8085,Vqp3ms,hear
שמע,H8085,Vqrmsa,hear
שמע,H8085,Vqv2ms,hear
שמע,H8085,Vqc,hear
שמע,H8085,Vqa,hear
שמע,H8085,Vqq3ms,hear
שמע,H8085,Vqrmsc,hear
שמע,H8085,Vhc,hear
שמע,H8088,Ncmsc,hearing
שמע,H8088,Ncmsa,hearing
שמע,H8089,Ncmsc,hearing
שמע,H8090,Np,Shema.
שמע,H8087,Np,Shema.
שמע,H8091,Np,Shama.
שמע,H8086,AVqp3ms,hear
עני,H6040,Ncmsc,humbling
עני,H6040,Ncmsa,humbling
עני,H6041,Aamsa,humble
עני,H6041,Aamsc,humble
עני,H6041,Aampc,humble
עני,H6042,Np,Unni.
עני,H5869,Ncbdc,eyes
פרא,H6501,Ncmsc,wild ass
פרא,H6501,Ncmsa,wild ass
ראי,H7210,Ncmsa,sight
ראי,H7210,Vqrmsa,sight
ראי,H883,Np,Beer-lahai-roi.
ראי,H7200,Vqv2fs,seer
ראי,H7200,Vqrmpc,seer
ראי,H7209,Ncmsa,looking glass.
אמרה,H559,Vqp3fs,he said
אמרה,H559,Vqh1cs,he said
אמרה,H559,Vqq3fs,he said
אמרה,H559,Vqrfsa,he said
הלם,H1988,D,hither
הלם,H1986,D,beat (down)
הלם,H1987,Np,Helem.
רא,H7200,Vqrmsc,seer
רא,H7200,Vqp3ms,seer
רא,H7200,Vqq3ms,seer
רא,H7200,Vqrmpc,seer
רא,H3372,Vqc,be fearful
באר,H875,Ncfsa,well
באר,H875,Ncfsc,well
באר,H883,Np,Beer-lahai-roi.
באר,H884,Np,Beer-shebah.
באר,H876,Np,Beer.
באר,H874,Vpp3ms,well
באר,H874,Vpa,well
באר,H874,Vpv2ms,well
באר,H1192,Np,Baalath-beer.
באר,H877,Ncmsc,cistern
באר,H953,Ncmsa,cistern
באר,H879,Np,Beer-elim.
לחי,H883,Np,Beer-lahai-roi.
לחי,H3896,Np,Lehi. Compare also H7437 (רָמַת לֶחִי).
לחי,H3895,Ncbsc,jaw
לחי,H3895,Ncbsa,jaw
לחי,H3895,Np,jaw
לחי,H3895,Ncbdc,jaw
לחי,H7437,Np,Ramath-lehi.
ברד,H1260,Np,Bered.
ברד,H1259,Ncmsa,hail
ברד,H1258,Vqq3ms,hail
שדי,H7706,Np,almighty
שדי,H6701,Np,Zurishaddai.
שדי,H7704,Ncmsa,country
שדי,H7704,Ncmpc,country
שדי,H7699,Ncmdc,breast
אתנה,H5414,Vqh1cs,be made given
אתנה,H5414,Vqi1cs,be made given
אתנה,H859,Pp2fp,you
אתנה,H866,Ncfsa,
היית,H1961,Vqq2ms,to be
היית,H1961,Vqp2ms,to be
היית,H1961,Vqp2fs,to be
היית,H1961,Vqq2fs,to be
אב,H1,Ncmsc,father
אב,H1,Ncmsa,father
אב,H3,Ncmsc,greenness
אב,H2,ANcmsc,father.
המון,H1995,Ncmsc,loudness
המון,H1995,Ncmsa,loudness
המון,H1174,Np,Baal-hamon.
המון,H1996,Np,Hamogog.
המון,H1994,APp3mp,are
אברהם,H85,Np,Abraham.
הפרתי,H6509,Vhq1cs,fruit
מגרי,H4033,Ncmpc,sojourns
אחזת,H272,Ncfsc,holding
אחזת,H270,Vqrfsa,hold
אחזת,H270,Vqp3fs,hold
אחזת,H270,Vqp2ms,hold
אחזת,H276,Np,Ahuzzath.
תשמר,H8104,Vqi2ms,keep
תשמר,H8104,VNi3fs,keep
תשמר,H8104,Vqi3fs,keep
תשמר,H8104,Vqw2ms,keep
תשמרו,H8104,Vqi2mp,keep
תשמרו,H8104,VNi2mp,keep
תשמרו,H8104,Vqw2mp,keep
תשמרו,H8104,Vqj2mp,keep
המול,H4135,VNa,be cut down
המול,H4135,VNc,be cut down
נמלתם,H5243,VNq2mp,be cut down
ערלת,H6190,Ncfsc,foreskin
שמנת,H8083,Acmsc,eight
שמנת,H8080,Vqp2ms,be fat
ימול,H4135,VNi3ms,be cut down
יליד,H3211,Ncmsc,born
מקנת,H4736,Ncfsc,possession
נכר,H5236,Ncmsa,stranger
נכר,H5236,Ncmsc,stranger
נכר,H5234,Vpp3ms,be estranged
נכר,H5235,Ncmsa,strange.
נכר,H5235,Ncmsc,strange.
כספ,H3701,Ncmsc,silver
כספ,H3702,Ncmsd,money
כספ,H3702,ANcmsd,money
ערל,H6189,Aamsa,foreskinned
ערל,H6189,Aamsc,foreskinned
נכרתה,H3772,VNq3fs,make cut off
נכרתה,H3772,Vqh1cp,make cut off
נכרתה,H3772,VNp3fs,make cut off
עמי,H5971,Ncmpc,people
עמי,H5971,Np,people
עמי,H1151,Np,Ben-ammi.
עמי,H3818,Np,Lo-ammi.
הפר,H6565,Vhp3ms,make void
הפר,H6565,Vhc,make void
הפר,H6565,Vhq3ms,make void
הפר,H6565,Vha,make void
הפר,H6565,Vhv2ms,make void
הפר,H6509,Vhp3ms,fruit
שרה,H8283,Np,Sarah
שרה,H8280,Vqp3ms,prince
ברכתי,H1288,Vpq1cs,kneel
ברכתי,H1288,Vpp1cs,kneel
עמים,H5971,Ncmpa,people
יצחק,H6711,Vqw3ms,laugh
יצחק,H6711,Vqi3ms,laugh
יצחק,H6711,Vpw3ms,laugh
יצחק,H3327,Np,Isaac. Compare H3446 (יִשְׂחָק).
לו,H3863,C,if only
לו,H3810,Np,Debir
יחיה,H2421,Vqi3ms,be alive
יחיה,H2421,Vpi3ms,be alive
יחיה,H3174,Np,Jehiah.
אבל,H61,D,indeed
אבל,H60,Ncmsc,mourning
אבל,H60,Ncmsa,mourning
אבל,H57,Aamsa,mournful
אבל,H57,Aamsc,mournful
אבל,H67,Np,Abel-mizraim.
אבל,H63,Np,Abelshittim.
אבל,H65,Np,Abel-meholah.
אבל,H64,Np,plain of the vineyards.
אבל,H59,Np,Abel.
אבל,H62,Np,Abel-beth-maachah
אבל,H66,Np,Abel-maim.
אבל,H56,Vqp3ms,mourn
אבל,H56,Vqq3ms,mourn
אבל,H180,Ncmsa,arrivance
הפריתי,H6509,Vhq1cs,fruit
הרביתי,H7235,Vhq1cs,be multiplied
הרביתי,H7235,Vhp1cs,be multiplied
נשיאם,H5387,Ncmpa,lifted up
יוליד,H3205,Vhi3ms,make born
אקים,H6965,Vhi1cs,make risen
אקים,H6965,Vhw1cs,make risen
מועד,H4150,Ncmsa,appointment
מועד,H4150,Ncmsc,appointment
מועד,H4150,Ncmpc,appointment
אחרת,H312,Aafsa,other/another
ימל,H4135,Vqw3ms,be cut down
ימל,H5243,Vqw3ms,be cut down
ימל,H5243,Vqi3ms,be cut down
המל,H4135,VNc,be cut down
נמול,H4135,VNp3ms,be cut down
נמלו,H4135,VNp3cp,be cut down
נצבים,H5324,VNrmpa,make positioned
נצבים,H5333,Ncmpa,post
ירץ,H7323,Vqw3ms,run
ירץ,H7323,Vqi3ms,run
ישתחו,H7812,Vtw3ms,be bowed down
ישתחו,H7812,Vvj3ms,be bowed down
ישתחו,H7812,Vvw3ms,be bowed down
ישתחו,H7812,Vtw3mp,be bowed down
ישתחו,H7812,Vvi3ms,be bowed down
מצאתי,H4672,Vqp1cs,make found
מצאתי,H4672,Vqp2fs,make found
תעבר,H5674,Vqj2ms,pass self
תעבר,H5674,Vqi2ms,pass self
תעבר,H5674,Vqw3fs,pass self
תעבר,H5674,Vqi3fs,pass self
תעבר,H5674,Vhj2ms,pass self
מעט,H4592,Ncmsc,little
מעט,H4592,Ncmsa,little
מעט,H4592,Aamsa,little
מעט,H4592,D,little
מעט,H4591,Vqc,be little
רחצו,H7364,Vqv2mp,wash
רחצו,H7364,Vqq3cp,wash
רחצו,H7364,Vqp3cp,wash
רגלי,H7272,Ncfdc,foot
רגלי,H7273,Aamsa,on foot
רגלי,H7271,ANcfpd,foot.
רגלי,H7271,Ncfpd,foot.
רגלי,H7271,Ncfpc,foot.
השענו,H8172,VNv2mp,be propped
אקחה,H3947,Vqh1cs,take
פת,H6595,Ncfsc,fragment
פת,H6595,Ncfsa,fragment
פת,H6596,Ncfsc,hinge
פת,H6598,Ncmsc,portion (provision) of meat.
סעדו,H5582,Vqv2mp,refresh
תעברו,H5674,Vqi2mp,pass self
תעברו,H5674,Vqw2mp,pass self
עברתם,H5674,Vqp2mp,pass self
עברתם,H5674,Vqq2mp,pass self
דברת,H1696,Vpp2ms,word
דברת,H1696,Vpq2ms,word
דברת,H1696,Vqrfpa,word
דברת,H1696,Vpq2fs,word
דברת,H1705,Np,Dabareh
דברת,H1700,Ncfsc,word
דברת,H1701,ANcfsc,intent
ימהר,H4116,Vpw3ms,be sped
ימהר,H4116,Vpi3ms,be sped
ימהר,H4116,Vpj3ms,be sped
ימהר,H4117,Vqi3ms,speed
מהרי,H4116,Vpv2fs,be sped
מהרי,H4121,Np,Maharai.
סאים,H5429,Ncfpa,seah
קמח,H7058,Ncmsa,meal
קמח,H7058,Ncmsc,meal
סלת,H5560,Ncfsa,flour
סלת,H5560,Ncfsc,flour
לושי,H3888,Vqv2fs,knead
עגות,H5692,Ncfpa,cake
רץ,H7323,Vqp3ms,run
רץ,H7323,Vqv2ms,run
רץ,H7323,Vqrmsa,run
רך,H7390,Aamsa,tender
רך,H7390,Aamsc,tender
רך,H7391,Ncmsa,tenderness
רך,H7401,Vqp3ms,be tender
נער,H5288,Ncmsa,youth
נער,H5288,Ncmsc,youth
נער,H5288,Ncmpc,youth
נער,H5291,Ncfsa,youth
נער,H5271,Ncbpc,youths
נער,H5290,Ncmsa,youth
נער,H5287,Vpp3ms,toss
נער,H5287,Vqrmsa,toss
נער,H5289,Ncmsa,youth
חמאה,H2529,Ncfsa,butter
יאכלו,H398,Vqw3mp,eat
יאכלו,H398,Vqi3mp,eat
יאכלו,H398,VNi3mp,eat
יאכלו,H398,Vqj3mp,eat
יאכלו,H398,Vhw3mp,eat
איה,H346,Ti,where.
איה,H345,Np,Aiah
איה,H344,Ncfsa,ayah
איה,H335,Ti,where?
אשוב,H7725,Vqi1cs,make returned
אשוב,H7725,Vqw1cs,make returned
זקנים,H2205,Aampa,aged
זקנים,H2208,Ncmpa,ageings
חדל,H2308,Vqp3ms,be stopped
חדל,H2308,Vqv2ms,be stopped
חדל,H2308,Vqq3ms,be stopped
חדל,H2308,Vqc,be stopped
חדל,H2310,Aamsa,stopped
חדל,H2310,Aamsc,stopped
חדל,H2309,Ncmsa,stopping
ארח,H734,Ncbsa,path
ארח,H734,Ncbsc,path
ארח,H734,Vqc,path
ארח,H732,Vqrmsa,path
ארח,H732,Vqp3ms,path
ארח,H733,Np,Arah.
תצחק,H6711,Vqw3fs,laugh
קרב,H7130,Ncmsc,near
קרב,H7130,Ncmsa,near
קרב,H7130,Ncmpc,near
קרב,H7126,Vqp3ms,make near
קרב,H7126,Vqv2ms,make near
קרב,H7126,Aamsa,make near
קרב,H7126,Vqc,make near
קרב,H7126,Vpv2ms,make near
קרב,H7138,Aamsa,near
קרב,H7138,Aamsc,near
קרב,H7138,Aampc,near
קרב,H7131,Aamsa,near
קרב,H7128,Ncmsa,nearing
קרב,H7127,AVqp3ms,approach
קרב,H7129,ANcmsa,war.
בלת,H1086,Vqc,wear out
בלת,H1086,Vpc,wear out
בלת,H1115,C,except
בלת,H1115,R,except
עדנה,H5730,Ncfsa,delightings
עדנה,H5734,Np,Adnah.
זקן,H2204,Vqp3ms,age
זקן,H2205,Aamsa,aged
זקן,H2205,Aamsc,aged
זקן,H2207,Ncmsa,ageing
זקן,H2206,Ncbsa,age-beard
זקן,H2206,Ncbsc,age-beard
צחקה,H6711,Vqp3fs,laugh
אמנם,H552,D,truly
אמנם,H551,D,indeed
אלד,H3205,Vqi1cs,make born
אלד,H3205,Vqw1cs,make born
זקנתי,H2204,Vqp1cs,age
יפלא,H6381,VNi3ms,make wondrous
יפלא,H6381,Vhi3ms,make wondrous
יפלא,H6381,VNw3ms,make wondrous
תכחש,H3584,Vpw3fs,dissemble
צחקתי,H6711,Vqp1cs,laugh
יראה,H3372,Vqp3fs,be fearful
יראה,H3372,Vqc,be fearful
יראה,H3372,Vqi3ms,be fearful
יראה,H7200,Vqi3ms,seer
יראה,H7200,VNi3ms,seer
יראה,H7200,Vqw3ms,seer
יראה,H7200,Vqj3ms,seer
יראה,H7200,Vhi3ms,seer
יראה,H3374,Ncfsa,fearing
יראה,H3373,Ncfsa,fearful
צחקת,H6711,Vqp2fs,laugh
יקמו,H6965,Vqw3mp,make risen
יקמו,H6965,Vqi3mp,make risen
יקמו,H6965,Vqj3mp,make risen
ישקפו,H8259,Vhw3mp,look down
עצום,H6099,Aamsa,strong
גויי,H1471,Ncmpc,nation
יצוה,H6680,Vpi3ms,command
יצוה,H6680,VPi3ms,command
יצוה,H6680,Vpw3ms,command
שמרו,H8104,Vqq3cp,keep
שמרו,H8104,Vqp3cp,keep
שמרו,H8104,Vqv2mp,keep
זעקת,H2201,Ncfsc,calling out
כבדה,H3513,Vqp3fs,be weighty
ארדה,H3381,Vqh1cs,he went down
אראה,H7200,Vqh1cs,seer
אראה,H7200,Vqi1cs,seer
אראה,H7200,VNi1cs,seer
אראה,H7200,Vqc,seer
אראה,H7200,Vqw1cs,seer
צעקת,H6818,Ncfsc,calling out
צעקת,H6817,Vqrfsa,make called out
כלה,H3617,Ncfsa,altogether
כלה,H3615,Vpp3ms,be finished
כלה,H3615,Vpq3ms,be finished
כלה,H3615,Vpa,be finished
כלה,H3615,Vqp3ms,be finished
כלה,H3615,Vpc,be finished
כלה,H3615,Vpv2ms,be finished
כלה,H3615,Vqq3ms,be finished
כלה,H3615,Ncfsa,be finished
כלה,H3618,Ncfsa,daughter-in-law
אדעה,H3045,Vqi1cs,make known
אדעה,H3045,Vqh1cs,make known
יפנו,H6437,Vqw3mp,make facing
יפנו,H6437,Vqi3mp,make facing
יגש,H5066,Vqw3ms,approach
יגש,H5066,Vhw3ms,approach
יגש,H5066,Vqi3ms,approach
יגש,H5066,Vhj3ms,approach
יגש,H5065,Vqi3ms,exact
תספה,H5595,Vqi2ms,amassment
תספה,H5595,VNi2ms,amassment
תספה,H5595,Vqi3fs,amassment
רשע,H7563,Aamsa,wicked
רשע,H7562,Ncmsc,wickedness
רשע,H7562,Ncmsa,wickedness
יש,H3426,Tm,there is
צדיקם,H6662,Aampa,right
תשא,H5375,Vqi2ms,they took
תשא,H5375,Vqw3fs,they took
תשא,H5375,Vqi3fs,they took
תשא,H5375,Vqw2ms,they took
תשא,H5375,Vqj2ms,they took
חלל,H2486,Tj,injurious
חלל,H2490,Vpp3ms,make injured
חלל,H2490,Vpc,make injured
חלל,H2490,Vqp3ms,make injured
חלל,H2490,Vpq3ms,make injured
חלל,H2491,Aamsc,injured
חלל,H2491,Aamsa,injured
חלל,H2342,Voc,wait
עשת,H6213,Vqc,do
עשת,H6213,Vqrfpa,do
עשת,H6213,Vqq3fs,do
עשת,H6213,Vqp3fs,do
עשת,H6247,Ncmsc,bright.
המית,H4191,Vhc,they died
המית,H4191,Vhq3ms,they died
המית,H4191,Vhp3ms,they died
המית,H4191,Vhv2ms,they died
המית,H1998,Ncfsc,louding
שפט,H8199,Vqrmsc,judges
שפט,H8199,Vqrmsa,judges
שפט,H8199,Vqc,judges
שפט,H8199,Vqp3ms,judges
שפט,H8199,Vqq3ms,judges
שפט,H8199,Vqv2ms,judges
שפט,H8199,Vqp3cp,judges
שפט,H8202,Np,Shaphat.
שפט,H8201,Ncmpc,judging
יעשה,H6213,Vqi3ms,do
יעשה,H6213,VNi3ms,do
יעשה,H6213,Vqj3ms,do
יעשה,H6213,Vqw3ms,do
יעשה,H6213,VNj3ms,do
אמצא,H4672,Vqi1cs,make found
אמצא,H4672,Vqh1cs,make found
אמצא,H4672,Vqw1cs,make found
נשאתי,H5375,Vqq1cs,they took
נשאתי,H5375,Vqp1cs,they took
נשאתי,H5375,Vqp2fs,they took
נשאתי,H5385,Vqsfpc,carriage.
יען,H6030,Vqw3ms,making answered
יען,H3282,C,because
יען,H1842,Np,Dan-jaan.
הואלתי,H2974,Vhp1cs,make content
אפר,H665,Ncmsa,ash
אפר,H665,Ncmsc,ash
אפר,H6565,Vhi1cs,make void
אפר,H666,Ncmsa,
תשחית,H7843,Vhi2ms,make ruined
תשחית,H7843,Vhj2ms,make ruined
תשחית,H7843,Vhw3fs,make ruined
אשחית,H7843,Vhi1cs,make ruined
אשחית,H7843,Vhw1cs,make ruined
אדברה,H1696,Vph1cs,word
אדברה,H1696,Vpi1cs,word
שב,H7725,Vqp3ms,make returned
שב,H7725,Vqrmsa,make returned
שב,H7725,Vqv2ms,make returned
שב,H7725,Vqq3ms,make returned
שב,H7725,Vqc,make returned
שב,H3427,Vqv2ms,they dwelt
שב,H7867,Vqrmsa,grey
שב,H7617,Vqq3ms,capture
מקמ,H4725,Ncmsc,place
מלאכים,H4397,Ncmpa,working
שער,H8179,Ncmsc,gate
שער,H8179,Ncmsa,gate
שער,H8181,Ncmsa,hair
שער,H8181,Ncmsc,hair
שער,H8163,Aamsa,hairy
שער,H7778,Ncmsa,gatekeeper
שער,H7778,Ncmsc,gatekeeper
שער,H8178,Ncmsa,horror
שער,H8178,Ncmsc,horror
שער,H8176,Vqp3ms,think.
שער,H8177,Ncmsc,hair.
שער,H8177,ANcmsc,hair.
אפים,H639,Ncmda,nostrils
אפים,H644,Vqrmpa,bake
אפים,H649,Np,Appaim.
סורו,H5493,Vqv2mp,make removed
לינו,H3885,Vqv2mp,overnight
השכמתם,H7925,Vhp2mp,make shoulder
השכמתם,H7925,Vhq2mp,make shoulder
הלכתם,H1980,Vqp2mp,go
הלכתם,H1980,Vqq2mp,go
רחוב,H7339,Ncfsa,abroad
רחוב,H7339,Ncfsc,abroad
רחוב,H1050,Np,Beth-rehob.
רחוב,H7340,Np,Rehob.
נלין,H3885,Vqi1cp,overnight
יפצר,H6484,Vqw3ms,urge
יסרו,H5493,Vqw3mp,make removed
יסרו,H5493,Vqi3mp,make removed
יסרו,H3256,Vpq3cp,make instructed
יסרו,H3256,Vpp3cp,make instructed
משתה,H4960,Ncmsa,drink
משתה,H4960,Ncmsc,drink
מצות,H4682,Ncfpa,drained
מצות,H4687,Ncfpc,commandment
מצות,H4687,Ncfpa,commandment
מצות,H4687,Ncfsc,commandment
אפה,H644,Vqp3ms,bake
אפה,H644,Vqrmsa,bake
אפה,H644,Vqq3ms,bake
אפה,H374,Ncfsa,ephah
ישכבו,H7901,Vqi3mp,lie down
ישכבו,H7901,Vqw3mp,lie down
נסבו,H5437,VNp3cp,go around
נסבו,H5437,VNq3cp,go around
יקראו,H7121,Vqw3mp,wing
יקראו,H7121,VNi3mp,wing
יקראו,H7121,Vqi3mp,wing
יקראו,H7121,VNw3mp,wing
נדעה,H3045,Vqh1cp,make known
נדעה,H3045,Vqi1cp,make known
דלת,H1817,Ncfsa,door
דלת,H1817,Ncfsc,door
דלת,H1817,Ncfdc,door
דלת,H1803,Ncfsc,poor
סגר,H5462,Vqp3ms,make enclosed
סגר,H5462,Vpp3ms,make enclosed
סגר,H5462,Vqv2ms,make enclosed
סגר,H5462,Vqrmsa,make enclosed
סגר,H5462,VPp3ms,make enclosed
סגר,H5462,Vqq3ms,make enclosed
סגר,H5463,Vqp3ms,shut up.
תרעו,H7489,Vhi2mp,be evil
תרעו,H7489,Vhj2mp,be evil
תרעו,H7462,Vqi2mp,fellowing
אוציאה,H3318,Vhh1cs,go out
תעשו,H6213,Vqj2mp,do
תעשו,H6213,Vqi2mp,do
